forecast_id,weather_state_name,weather_state_abbr,wind_direction_compass,created,applicable_date,min_temp,max_temp,the_temp,wind_speed,wind_direction,air_pressure,humidity,visibility,predictability,woeid
4980260652187648,Heavy Cloud,hc,N,2021-06-07T06:35:55.272347Z,2021-06-08,14.51,26.735,25.174999999999997,4.424724859397121,357.2696041165036,1021,48,12.822615923009623,71,638242,
4990198032105472,Heavy Rain,hr,SSE,2021-06-06T18:32:13.095789Z,2021-06-14,17.69,28.49,28.49,1.8516861528672552,164,1014,42,null,77,44418,
4990786476179456,Light Cloud,lc,WSW,2021-06-07T09:32:02.132671Z,2021-06-09,13.055,24.985,24.1,4.986213996704579,253.1678279182697,1021.5,43,14.010677642567408,70,44418,
4992478894620672,Heavy Rain,hr,WNW,2021-06-03T00:32:14.854678Z,2021-06-11,14.36,24.53,24.53,2.4233476497256023,288,1016,49,null,77,44418,
4993716516290560,Heavy Cloud,hc,NW,2021-06-04T18:36:10.170922Z,2021-06-10,12.76,23.44,19.79,3.535697924123121,320,1020,54,9.999726596675416,71,638242,
5000048908697600,Heavy Cloud,hc,WSW,2021-06-06T09:32:02.477493Z,2021-06-09,12.915,24.31,23.755,5.166415291190117,257.59942798027726,1021.5,45,14.161981527877195,71,44418,
5009611653382144,Showers,s,NE,2021-06-03T09:32:10.475178Z,2021-06-10,15.69,25.47,24.58,3.699193907579734,52,1024,56,9.999726596675416,73,44418,
5009993569927168,Light Cloud,lc,SSW,2021-06-04T03:36:16.159174Z,2021-06-12,15.37,27.69,27.69,2.031883798616082,195.99999999999997,1008,32,null,70,638242,
5011304675803136,Heavy Cloud,hc,NNW,2021-06-03T12:36:06.956086Z,2021-06-08,12.92,24.79,22.67,4.044734351387895,339,1023,48,9.999726596675416,71,638242,
5011976200650752,Showers,s,E,2021-06-06T03:43:49.354672Z,2021-06-12,16.689999999999998,27.565,26.21,4.584734351387895,89.00000000000001,1017,43,9.999726596675416,73,2122265,
5013963931648000,Light Cloud,lc,WNW,2021-06-06T12:36:13.596373Z,2021-06-13,9.915,19.19,19.42,6.688928258967629,302,1018,56,9.999726596675416,70,638242,
5015702218997760,Clear,c,WNW,2021-06-07T06:32:07.251505Z,2021-06-13,13.69,27.655,25.03,2.6546756939473477,285.5,1025,44,9.999726596675416,68,44418,
5018457272745984,Heavy Rain,hr,NNE,2021-06-02T00:32:14.173597Z,2021-06-10,14.6,21.57,21.57,3.094428537341923,29.000000000000004,1021,64,null,77,44418,
5022685164732416,Heavy Rain,hr,SSW,2021-06-01T21:36:16.162522Z,2021-06-09,17.2,25.32,25.32,1.3980851825340015,195.99999999999997,1017,35,null,77,638242,
5024283261665280,Heavy Cloud,hc,W,2021-06-04T00:43:55.166714Z,2021-06-12,12.36,23.49,21.78,2.0940209178398153,278,1013,38,null,71,2122265,
5025868943458304,Showers,s,E,2021-06-02T00:43:49.569084Z,2021-06-08,14.325,26.26,22.63,4.111192038495188,80,1019,41,9.999726596675416,73,2122265,
5026654083612672,Heavy Rain,hr,E,2021-06-05T12:32:13.448196Z,2021-06-13,16.93,28.45,28.45,1.1557504175614413,92,1016,46,null,77,44418,
5026745754320896,Heavy Cloud,hc,SSW,2021-06-06T06:36:15.762082Z,2021-06-14,15.99,26.46,26.46,1.5782828282828285,192.99999999999997,1017,43,null,71,638242,
5027444357595136,Heavy Cloud,hc,WNW,2021-06-03T18:32:10.861445Z,2021-06-10,14.7,24.495,22.79,3.499595363079615,298.5,1019,60,9.83506323073252,71,44418,
5030137838960640,Heavy Cloud,hc,E,2021-06-03T03:43:49.978975Z,2021-06-09,13.46,24.215,19.39,4.143915930963175,82.5,1019,35,9.999726596675416,71,2122265,
5030387920142336,Light Cloud,lc,N,2021-06-01T03:43:53.060507Z,2021-06-08,15.67,24.06,24.06,2.0380975105384556,356.99999999999994,1020,40,null,70,2122265,
5030971364605952,Light Cloud,lc,SE,2021-06-04T00:43:46.143456Z,2021-06-09,13.8,23.38,21.27,3.157498409289748,132.5,1013,42,9.999726596675416,70,2122265,
5031448911282176,Showers,s,W,2021-06-05T21:36:01.447110Z,2021-06-08,16.11,25.265,24.875,3.893881310567618,280.49405521372984,1020.5,49,13.244216276942655,73,638242,
5031735566794752,Heavy Rain,hr,ENE,2021-06-06T18:43:39.899219Z,2021-06-09,14.185,20.72,20.415,4.129964517068321,61.03221193904958,1012,74,11.082155213552852,77,2122265,
5032231367081984,Showers,s,N,2021-06-06T00:36:06.977144Z,2021-06-11,14.72,23.26,20.82,3.4026373975980273,349.5,1019,56,9.999726596675416,73,638242,
5033272493998080,Heavy Cloud,hc,WSW,2021-06-05T15:32:01.549240Z,2021-06-09,13.38,22.955,20.59,4.8680107827487475,242.05794639384376,1022.5,58,15.67191352501392,71,44418,
5033663101140992,Light Cloud,lc,E,2021-06-04T18:43:52.284663Z,2021-06-11,15.035,25.98,23.66,3.6283229937166945,98.5,1016,36,9.999726596675416,70,2122265,
5034802039226368,Showers,s,N,2021-06-01T12:36:13.655708Z,2021-06-08,14.625,24.345,24.11,5.625466276942655,357.5,1019,56,9.999726596675416,73,638242,
5034907500806144,Showers,s,N,2021-06-06T21:36:01.254304Z,2021-06-09,14.665,22.205,19.88,3.5883487708263737,3.6707899054450928,1021,61,11.853587548715502,73,638242,
5035026451267584,Showers,s,NW,2021-06-04T00:43:49.354266Z,2021-06-10,14.71,22.485,16.16,3.747458243855881,307,1007,64,9.999726596675416,73,2122265,
5036079657779200,Light Rain,lr,WNW,2021-06-05T00:36:05.267659Z,2021-06-09,14.84,21.68,22.38,4.61983243863305,302.65356692045935,1019.5,51,13.898209456772449,75,638242,
5036219378434048,Heavy Rain,hr,NNW,2021-06-07T03:43:54.356925Z,2021-06-14,15.92,23.18,18.76,2.8023840769903763,340,1012,80,null,77,2122265,
5038127451209728,Clear,c,E,2021-06-04T12:43:50.758126Z,2021-06-10,14.245,24.44,22.32,4.865077149447228,94.5,1017,37,9.999726596675416,68,2122265,
5049984345964544,Heavy Cloud,hc,W,2021-06-04T21:32:09.578001Z,2021-06-08,12.745,22.625,22.27,3.810245741467165,260.4214662972454,1022.5,47,13.218740058060924,71,44418,
5052540388376576,Light Cloud,lc,N,2021-06-03T12:36:15.969910Z,2021-06-11,13.05,24.93,24.93,1.8144038813330152,355,1019,40,null,70,638242,
5055262726553600,Clear,c,NE,2021-06-05T21:32:14.050270Z,2021-06-13,14.65,25.11,24.17,2.466843633182216,38,1021,41,null,68,44418,
5057291561730048,Showers,s,WNW,2021-06-02T21:32:07.440796Z,2021-06-08,15.29,26.465000000000003,24.68,2.663653463771574,289.5,1022,49,9.999726596675416,73,44418,
5063303878410240,Showers,s,NW,2021-06-05T18:36:04.066033Z,2021-06-09,14.41,23.035,22.15,4.281503454683316,313.3332957195608,1019.5,57,13.64872892308916,73,638242,
5073144722227200,Heavy Rain,hr,NNW,2021-05-31T09:32:13.986301Z,2021-06-08,12.32,15.57,15.57,2.323928258967629,331,1014,82,null,77,44418,
5074315738349568,Heavy Cloud,hc,NE,2021-05-31T09:43:56.068179Z,2021-06-08,16.67,25.46,24.33,2.963940586972083,41,1023,30,null,71,2122265,
5075918163804160,Heavy Cloud,hc,E,2021-06-06T15:43:49.258330Z,2021-06-12,15.875,25.075,25.84,4.318276664280601,96.5,1017,54,9.999726596675416,71,2122265,
5077843819102208,Showers,s,NNE,2021-06-03T09:32:04.687637Z,2021-06-08,14.06,23.95,21.86,2.3641877435775074,12.999999999999988,1025,59,9.999726596675416,73,44418,
5078447127789568,Heavy Cloud,hc,NNE,2021-06-01T15:36:14.654409Z,2021-06-08,15.79,24.54,24.22,4.842538574723614,21.00000000000002,1020,52,9.999726596675416,71,638242,
5079546639417344,Showers,s,ESE,2021-06-02T09:36:11.138302Z,2021-06-08,16.765,28.165,27.15,3.828804780084308,120.5,1020,45,9.999726596675416,73,638242,
5081992086421504,Clear,c,NE,2021-06-07T09:32:08.780574Z,2021-06-13,13.09,27.015,24.23,2.9094378827646548,40,1026,41,9.999726596675416,68,44418,
5082175159402496,Showers,s,NE,2021-06-07T03:43:46.465036Z,2021-06-12,15.29,24.095,18.49,3.653705957209894,54.99999999999999,1009,71,9.999726596675416,73,2122265,
5082285385711616,Showers,s,ENE,2021-06-06T12:32:10.387980Z,2021-06-13,12.895,21.645,21.82,5.960169808319415,68,1028,47,9.999726596675416,73,44418,
5086556395143168,Showers,s,NNW,2021-06-07T09:36:02.817688Z,2021-06-10,15.065,25.605,24.799999999999997,4.647774807240383,342.3664185264268,1019.5,48,13.747216257058776,73,638242,
5089054254170112,Heavy Cloud,hc,WNW,2021-06-07T03:32:11.149600Z,2021-06-14,14.69,24.56,24.4,3.057146265807683,296,1018,36,null,71,44418,
5089912274550784,Showers,s,N,2021-06-02T18:36:10.577451Z,2021-06-08,15.295,24.005000000000003,27.21,3.6691414141414143,358.5,1021,59,9.999726596675416,73,638242,
5094407729577984,Light Rain,lr,NE,2021-06-07T09:43:44.086505Z,2021-06-11,14.24,22.33,20.89,4.431237915034863,40.683579346189184,1012,69,12.11269933587847,75,2122265,
5098458152173568,Showers,s,SW,2021-06-06T06:32:10.857628Z,2021-06-13,16.335,27.71,26.02,4.591284697367374,230.99999999999997,1021,52,9.999726596675416,73,44418,
5099677922885632,Showers,s,WSW,2021-06-04T12:32:03.260955Z,2021-06-08,13.35,22.405,22.505,3.603880786229752,254.14166444352304,1022.5,53,13.722361409369285,73,44418,
5102077668753408,Light Rain,lr,NE,2021-06-05T06:43:40.642385Z,2021-06-08,13.985,22.01,21.965,4.336840026556907,54.326541759630466,1014,60,13.615174878708345,75,2122265,
5102645778841600,Heavy Cloud,hc,N,2021-06-04T06:32:01.945862Z,2021-06-08,13.38,22.59,22.915,3.7585421386330498,353.26912396407005,1024,50,11.287518392587293,71,44418,
5109835017224192,Light Cloud,lc,SSE,2021-06-05T18:43:52.056176Z,2021-06-12,13.765,25.44,24.9,3.125935735305814,167.5,1016,34,9.999726596675416,70,2122265,
5118372892114944,Showers,s,E,2021-06-04T06:43:46.571574Z,2021-06-09,14.66,23.525,20.98,4.388526803467748,84.5,1015,56,9.717624075399666,73,2122265,
5125300892467200,Heavy Cloud,hc,WSW,2021-06-04T09:32:13.688138Z,2021-06-12,17.12,26.79,26.79,1.4415811659906148,242.99999999999997,1021,47,null,71,44418,
5132116787462144,Clear,c,ENE,2021-06-05T09:36:17.091984Z,2021-06-13,15.47,29.28,28.3,2.541408176250696,74,1019,34,null,68,638242,
5132183845994496,Light Rain,lr,NE,2021-06-05T18:43:40.159224Z,2021-06-08,14.255,22.76,20.235,4.6400072707653965,49.99081884038881,1013,69,13.548066789946713,75,2122265,
5132466542084096,Showers,s,NW,2021-06-06T15:36:13.189778Z,2021-06-13,13.215,21.865,24.93,5.666772647737215,324.5,1021,61,9.999726596675416,73,638242,
5133339192197120,Heavy Cloud,hc,SE,2021-06-01T06:36:16.054206Z,2021-06-09,17.86,26.93,26.93,2.6594687027757895,135,1018,35,null,71,638242,
5137730527821824,Heavy Cloud,hc,SE,2021-06-01T15:32:11.957571Z,2021-06-08,13.935,23.785,21.01,3.090802910999761,142.49999999999997,1021,55,9.948774158911954,71,44418,
5138632470953984,Light Rain,lr,N,2021-06-03T21:36:08.363993Z,2021-06-08,15.415,21.04,15.52,3.671865306609402,358.5,1020,70,9.999726596675416,75,638242,
5143208758607872,Light Cloud,lc,W,2021-06-07T03:32:02.268308Z,2021-06-08,12.03,23.9,22.45,3.933849626464117,262.82264354753005,1023.5,46,13.320955619183966,70,44418,
5143559201095680,Heavy Rain,hr,NE,2021-06-06T03:36:13.253521Z,2021-06-13,16.3,25.23,24.76,2.0256700866937085,34.00000000000001,1020,49,null,77,638242,
5143996750888960,Light Cloud,lc,NNW,2021-06-01T06:43:52.104424Z,2021-06-08,16.04,27.24,24.06,3.079048755269228,334,1020,40,9.999726596675416,70,2122265,
5152022165716992,Heavy Cloud,hc,NW,2021-06-02T03:36:17.049125Z,2021-06-10,10.61,21.68,21.39,4.113477292611151,309,1018,40,null,71,638242,
5157024326221824,Heavy Cloud,hc,ENE,2021-06-04T12:36:04.901557Z,2021-06-08,13.9,25.365,25.015,4.054786841713725,66.12030498137622,1019,40,14.098601666268989,71,638242,
5163199314788352,Light Cloud,lc,NNW,2021-06-04T03:32:04.533964Z,2021-06-09,13.41,24.375,23.18,3.3401636443171876,327.5,1022,51,9.999726596675416,70,44418,
5168703013388288,Heavy Rain,hr,WNW,2021-06-01T21:32:12.586176Z,2021-06-09,14.78,23.57,22.63,2.4482024974150955,303,1021,47,null,77,44418,
5169326622507008,Showers,s,NE,2021-06-04T21:36:04.683449Z,2021-06-08,14.72,24.775,23.02,3.69040136759193,37.68626906061056,1019,50,12.982929690606856,73,638242,
5171369516990464,Light Cloud,lc,W,2021-06-06T21:32:02.568797Z,2021-06-08,11.8,23.95,22.17,3.660446826217557,262.82264354753005,1023.5,46,12.945958104668732,70,44418,
5172592559259648,Showers,s,W,2021-06-06T12:32:02.978154Z,2021-06-10,15.185,23.865,22.42,5.980309690543227,267.09186280006895,1021,64,14.31266404199475,73,44418,
5174824180645888,Clear,c,NE,2021-06-04T06:43:53.250818Z,2021-06-11,15.01,23.380000000000003,23.13,4.132835043346854,35,1020,38,9.999726596675416,68,2122265,
5174981081169920,Heavy Cloud,hc,WNW,2021-06-03T12:32:07.082060Z,2021-06-09,14.165,24.775,24.15,3.171139545056868,301,1024,54,9.999726596675416,71,44418,
5180904344387584,Heavy Cloud,hc,SSE,2021-06-05T03:36:16.697492Z,2021-06-13,17.56,29.1,28.36,1.8703272886343751,168,1016,36,null,71,638242,
5181591539154944,Light Rain,lr,NNW,2021-06-05T06:36:04.966855Z,2021-06-09,14.37,22.39,23.700000000000003,4.51304006571224,336.6000802812915,1019.5,53,13.253536844826217,75,638242,
5183441529208832,Heavy Cloud,hc,NW,2021-06-05T15:36:16.065122Z,2021-06-13,15.42,22.98,22.98,3.417541557305337,304,1019,30,null,71,638242,
5185262796668928,Heavy Rain,hr,NE,2021-06-01T03:43:56.086410Z,2021-06-09,15.35,22.25,20.26,2.7340332458442695,45,1019,55,null,77,2122265,
5187127349346304,Light Rain,lr,ENE,2021-06-06T15:43:43.198637Z,2021-06-10,14.355,22.07,22.11,4.54716153207137,59.15929229037246,1011.5,66,13.172447904239242,75,2122265,
5189800563834880,Heavy Rain,hr,NE,2021-06-06T09:43:37.789244Z,2021-06-08,14.465,23.91,22.229999999999997,4.083839920148996,44.00213932592388,1012,61,12.544552314483417,77,2122265,
5191997104062464,Heavy Cloud,hc,NNW,2021-06-06T15:35:58.241340Z,2021-06-08,14.83,26.285,24,4.802669033365148,343.72306723599536,1021,50,11.814441163604547,71,638242,
5198492269019136,Heavy Rain,hr,SSE,2021-06-01T00:43:56.360518Z,2021-06-09,16.92,24.8,24.8,2.1313031893740555,164,1013,40,null,77,2122265,
5199098664714240,Heavy Rain,hr,NNW,2021-06-01T09:32:14.649138Z,2021-06-09,14.35,22.12,20.72,2.8831623319812296,338,1020,48,null,77,44418,
5199930244202496,Heavy Cloud,hc,WSW,2021-06-05T06:32:02.356682Z,2021-06-08,12.69,23.04,22.14,3.754229255823325,250.8159244163454,1023,46,14.378529388371907,71,44418,
5200811115151360,Heavy Cloud,hc,NNW,2021-06-03T12:36:13.075140Z,2021-06-10,13.335,22.365,20.68,4.229496540205202,328.5,1019,60,9.999726596675416,71,638242,
5200933756600320,Light Rain,lr,NE,2021-06-06T09:43:43.774720Z,2021-06-10,14.125,21.985,19.805,4.487873905145947,52.550078707333874,1011.5,64,12.437365783822475,75,2122265,
5203860441268224,Heavy Rain,hr,ESE,2021-06-02T06:43:55.857944Z,2021-06-10,14.39,23.19,23.19,2.243150003976776,106,1010,47,null,77,2122265,
5208176581410816,Light Rain,lr,W,2021-06-05T18:32:04.550146Z,2021-06-10,15.235,24.515,21.24,5.241581165990615,264,1021,67,9.999726596675416,75,44418,
5209258913169408,Light Rain,lr,N,2021-06-02T09:36:14.873087Z,2021-06-09,17.095,26.06,22.74,4.261831305177762,11.000000000000004,1017,49,9.999726596675416,75,638242,
5211900351610880,Heavy Cloud,hc,W,2021-06-02T18:32:07.762241Z,2021-06-08,14.655,26.48,24.94,3.488468146027201,275.5,1021,44,9.999726596675416,71,44418,
5215095639506944,Showers,s,NNW,2021-06-06T06:36:09.770409Z,2021-06-12,15.305,23.955,26.43,5.022637397598028,348.5,1019,50,9.999726596675416,73,638242,
5215265592705024,Light Cloud,lc,NNE,2021-06-02T03:32:13.579656Z,2021-06-10,15.61,26.25,25.35,2.4233476497256023,18,1023,42,null,70,44418,
5217281542979584,Showers,s,WSW,2021-06-05T03:32:02.371905Z,2021-06-09,13.215,22.685,23.91,4.504054505946605,246.05931741083592,1021.5,48,14.62241758132506,73,44418,
5219865972441088,Clear,c,ESE,2021-06-04T18:43:55.180235Z,2021-06-12,16.08,26.47,25.26,2.671896126620536,113,1014,35,null,68,2122265,
5220053675933696,Light Cloud,lc,NNE,2021-06-02T09:32:11.066323Z,2021-06-09,14.86,24.535,25.34,5.123699793207667,17,1021,51,9.999726596675416,70,44418,
5220146437160960,Showers,s,E,2021-06-06T06:43:49.068807Z,2021-06-12,17.16,28.025,26.21,5.229734351387894,93.5,1017,46,9.999726596675416,73,2122265,
5224451722444800,Light Cloud,lc,NE,2021-06-02T12:32:11.177135Z,2021-06-09,13.895,26.79,25.34,2.4186997932076673,45,1021,47,9.999726596675416,70,44418,
5224828572270592,Showers,s,ENE,2021-06-05T03:43:40.595737Z,2021-06-08,13.995,23.125,22.07,4.60131165989024,57.35593600032406,1013.5,61,14.99990058060924,73,2122265,
5229088441630720,Heavy Rain,hr,NW,2021-06-07T03:36:07.391025Z,2021-06-12,14.66,22.285,23.78,6.056099379623001,307,1014,63,9.999726596675416,77,638242,
5232033145028608,Heavy Rain,hr,NNE,2021-05-31T03:32:13.774221Z,2021-06-08,14.92,24.76,24.76,1.975960391314722,31,1018,50,null,77,44418,
5238745373605888,Showers,s,N,2021-06-01T12:32:10.171293Z,2021-06-08,13.375,26.715,26.56,2.4135083114610674,7.999999999999986,1019,52,9.948774158911954,73,44418,
5244654275526656,Clear,c,NE,2021-06-05T12:32:10.480359Z,2021-06-12,16.135,27.49,27.62,4.011772647737215,55.499999999999986,1020,48,9.999726596675416,68,44418,
5247862079225856,Heavy Cloud,hc,WNW,2021-06-02T18:36:16.776797Z,2021-06-10,14.04,22.09,22.09,3.61016662689891,300,1014,38,null,71,638242,
5251671614554112,Showers,s,NW,2021-06-06T18:36:12.777867Z,2021-06-13,13.215,21.865,24.93,5.666772647737215,324.5,1021,61,9.999726596675416,73,638242,
5253098047012864,Heavy Rain,hr,ENE,2021-06-06T12:43:46.383208Z,2021-06-11,14.755,22.11,18.04,5.253085182534002,61.00000000000001,1010,77,9.999726596675416,77,2122265,
5257839825125376,Light Cloud,lc,NNW,2021-06-06T03:36:04.292631Z,2021-06-10,13.14,23.75,23.12,4.35119016783849,334.07689529789593,1018,48,14.617757297383282,70,638242,
5260021030977536,Showers,s,WNW,2021-06-03T03:36:07.853687Z,2021-06-08,13.975,21.71,21.74,4.0477423844746685,302,1022,56,9.999726596675416,73,638242,
5261216642498560,Heavy Cloud,hc,W,2021-06-02T15:32:08.262106Z,2021-06-08,14.655,26.48,24.94,3.488468146027201,275.5,1021,44,9.999726596675416,71,44418,
5264264592883712,Heavy Cloud,hc,NNW,2021-06-02T09:32:08.151494Z,2021-06-08,13.725,24.92,22.87,5.669978326572815,330,1022,49,9.999726596675416,71,44418,
5267049208086528,Light Rain,lr,NNW,2021-06-04T03:32:07.334361Z,2021-06-10,13.96,24.93,24.91,3.445935735305814,345,1019,50,9.999726596675416,75,44418,
5270661409800192,Showers,s,WNW,2021-06-03T00:32:05.556650Z,2021-06-08,15.29,26.465000000000003,24.68,2.663653463771574,289.5,1022,49,9.999726596675416,73,44418,
5270878842519552,Light Rain,lr,ENE,2021-06-06T03:43:40.388961Z,2021-06-09,14.395,21.455,21.205,4.660510486415334,60.01083553411885,1013,68,10.275304720432672,75,2122265,
5271581203890176,Clear,c,NE,2021-06-04T09:43:50.564900Z,2021-06-10,14.65,25.56,22.32,4.070077149447228,47,1017,42,9.999726596675416,68,2122265,
5277999529197568,Heavy Cloud,hc,NW,2021-06-05T06:32:10.859268Z,2021-06-12,14.88,27.405,26.41,3.945163644317187,311.5,1021,44,9.999726596675416,71,44418,
5284245552496640,Heavy Cloud,hc,NNW,2021-06-04T12:36:17.455825Z,2021-06-12,14.82,27.14,26.56,1.9324644078581088,329,1021,29,null,71,638242,
5287137810317312,Heavy Cloud,hc,N,2021-05-31T15:43:56.242682Z,2021-06-08,16.61,24.65,24.65,2.640827567008669,351,1023,31,null,71,2122265,
5287978717937664,Heavy Cloud,hc,NE,2021-06-04T03:36:13.283216Z,2021-06-11,14.37,23.59,23.59,1.0749721625705877,48.00000000000001,1013,42,null,71,638242,
5288223396855808,Heavy Rain,hr,NW,2021-06-02T00:36:16.580627Z,2021-06-10,14.86,24.4,24.2,2.8520937723693627,310,1014,43,null,77,638242,
5292114637225984,Light Cloud,lc,W,2021-06-04T21:36:13.635282Z,2021-06-11,12.995,25.19,23.63,3.177550902728068,271,1015,45,9.999726596675416,70,638242,
5294488244191232,Light Rain,lr,W,2021-06-05T15:32:04.059497Z,2021-06-10,15.235,24.515,21.24,5.241581165990615,264,1021,67,9.999726596675416,75,44418,
5299595799166976,Heavy Rain,hr,NW,2021-06-04T06:32:13.762977Z,2021-06-12,11.27,16.12,14.11,3.2497713354012565,325,1014,72,null,77,44418,
5300342066511872,Showers,s,WNW,2021-06-04T12:32:05.057721Z,2021-06-09,12.875,23.31,23.87,2.7305466078103873,294.5,1021,50,9.999726596675416,73,44418,
5305268612104192,Heavy Cloud,hc,NW,2021-06-02T06:36:17.756217Z,2021-06-10,10.61,21.68,21.39,4.113477292611151,309,1018,40,null,71,638242,
5305932922748928,Light Rain,lr,N,2021-06-06T12:36:01.467537Z,2021-06-09,15.375,25.645,24.225,3.5426653023728094,355.6148428500346,1020,46,14.0022891314722,75,638242,
5310075217379328,Heavy Rain,hr,SSE,2021-06-04T12:43:55.769875Z,2021-06-12,15.38,23.8,23.8,2.566263023940189,150,1019,42,null,77,2122265,
5314306028601344,Heavy Cloud,hc,N,2021-06-06T09:35:59.359917Z,2021-06-08,15.215,26.205,23.955,4.034658872613272,352.9970580308511,1020.5,49,10.467308418834008,71,638242,
5319918410006528,Showers,s,WNW,2021-06-06T12:32:04.660809Z,2021-06-11,15.485,24.255000000000003,24.15,5.435994392746361,293,1020,60,9.999726596675416,73,44418,
5325036937281536,Heavy Cloud,hc,W,2021-06-06T15:32:02.956865Z,2021-06-09,13.33,24.455,23.82,5.180182204652827,264.50727576803314,1021.5,48,15.650165533285612,71,44418,
5328629476098048,Showers,s,N,2021-06-05T06:36:11.875660Z,2021-06-11,13.695,24.200000000000003,22.96,2.975453948938201,8,1017,49,9.999726596675416,73,638242,
5331459322675200,Showers,s,W,2021-06-04T21:32:04.773838Z,2021-06-09,13.105,21.61,20.48,3.831917800047721,264,1021,52,9.999726596675416,73,44418,
5332294962249728,Showers,s,ENE,2021-06-05T09:43:44.120798Z,2021-06-09,14.46,23.745,22.76,4.4441263662981525,72.11729220151791,1015,46,13.223711027598824,73,2122265,
5341589271478272,Clear,c,NW,2021-06-06T12:36:16.393541Z,2021-06-14,9.54,21.68,20.53,2.765101805456136,306,1022,30,null,68,638242,
5343313432412160,Light Cloud,lc,ENE,2021-06-05T12:43:43.485613Z,2021-06-09,14.37,23.625,23.005000000000003,4.729480466298152,65.50195809501463,1014.5,50,14.221322476735862,70,2122265,
5345284688183296,Heavy Cloud,hc,WNW,2021-06-04T18:36:13.170685Z,2021-06-11,13.38,26.43,26.26,2.8540425912670004,283,1017,42,9.999726596675416,71,638242,
5346006242689024,Showers,s,NW,2021-06-06T21:36:04.069711Z,2021-06-10,14.585,24.87,24.075,4.621143241066837,317.6503690081608,1019.5,51,13.742866658713115,73,638242,
5347424118767616,Showers,s,NNW,2021-06-04T00:36:04.260554Z,2021-06-08,15.415,21.04,20.115,4.2225413377396,341.92063780991367,1020.5,61,14.525172989739918,73,638242,
5351387970928640,Heavy Cloud,hc,E,2021-06-02T21:43:46.362143Z,2021-06-08,14.57,25.095,21.17,4.985809075001988,89,1020,46,9.999726596675416,71,2122265,
5352175459893248,Heavy Cloud,hc,SSE,2021-06-03T15:43:56.642409Z,2021-06-11,13.02,22.18,20.39,3.5045335242185636,165,1018,42,null,71,2122265,
5353030292602880,Showers,s,N,2021-06-01T09:36:15.005890Z,2021-06-08,14.405,24.285,24.11,5.980466276942655,354,1019,54,9.999726596675416,73,638242,
5354674459770880,Heavy Cloud,hc,ENE,2021-06-05T03:43:43.792537Z,2021-06-09,14.225,23.515,22.865,4.71933333231793,73.79723626008382,1014.5,45,14.989026584745089,71,2122265,
5355092547993600,Light Cloud,lc,NW,2021-06-07T03:32:08.653247Z,2021-06-13,14.285,27.97,25.03,2.7746756939473474,310,1025,45,9.999726596675416,70,44418,
5355627908956160,Heavy Cloud,hc,NNE,2021-05-31T03:43:55.552430Z,2021-06-08,15.74,20.57,18.45,2.174799172830669,25,1021,56,null,71,2122265,
5361168014114816,Light Rain,lr,NW,2021-06-05T00:36:08.081560Z,2021-06-10,12.635,23.515,22.5,3.315982064741907,304,1016,48,9.999726596675416,75,638242,
5361828935761920,Showers,s,E,2021-06-04T15:43:46.758417Z,2021-06-09,15.06,24.565,22.05,5.412069116360454,89.5,1015,52,9.999726596675416,73,2122265,
5362155990810624,Heavy Cloud,hc,W,2021-06-05T09:32:02.506404Z,2021-06-08,12.625,23.165,22.555,3.672208489156658,262.52733263701157,1023,45,13.739759802751928,71,44418,
5365180620865536,Heavy Rain,hr,ENE,2021-06-03T12:43:45.987667Z,2021-06-08,14.8,24.89,19.92,5.3344038813330155,66.5,1016,61,9.97052215064026,77,2122265,
5369363885457408,Light Cloud,lc,NNE,2021-06-01T06:36:13.069971Z,2021-06-08,15.53,26.24,27.24,6.241442177682336,18.00000000000001,1020,46,9.999726596675416,70,638242,
5371119855992832,Light Cloud,lc,ENE,2021-06-05T21:43:46.375911Z,2021-06-11,14.745,26.515,24.59,4.460064821442774,72.5,1017,39,9.999726596675416,70,2122265,
5371541601648640,Heavy Cloud,hc,NNW,2021-06-04T06:36:04.869071Z,2021-06-08,14.91,23.98,23.18,4.6783094746467295,328.58190406653733,1021,46,15.00021126620536,71,638242,
5373126276808704,Light Rain,lr,NW,2021-06-04T21:36:10.670139Z,2021-06-10,12.635,23.515,22.5,3.315982064741907,304,1016,48,9.999726596675416,75,638242,
5386059832623104,Light Rain,lr,NE,2021-06-07T06:43:43.193942Z,2021-06-11,14.215,22.549999999999997,22.11,4.413011089649779,49.78481517173361,1012,62,12.39666597073093,75,2122265,
5386200828346368,Heavy Cloud,hc,W,2021-06-06T18:32:01.679969Z,2021-06-09,13.33,24.455,23.8,5.157812904652827,264.50727576803314,1021.5,47,14.86071343354808,71,44418,
5387253263106048,Heavy Rain,hr,N,2021-06-06T09:43:55.764724Z,2021-06-14,13.63,16.54,16.54,2.224508868209655,1,1000,80,null,77,2122265,
5391817974480896,Showers,s,S,2021-06-05T12:43:52.485241Z,2021-06-12,13.015,25.53,22.8,4.098381651157242,172,1009,37,9.999726596675416,73,2122265,
5393907778060288,Heavy Cloud,hc,N,2021-06-02T18:32:10.859742Z,2021-06-09,14.23,26.205,24.17,3.043177841406188,359,1019,50,9.999726596675416,71,44418,
5397608261484544,Light Rain,lr,NE,2021-06-07T03:43:34.859017Z,2021-06-08,14.16,22.69,22.06,3.77006535348233,41.695181504198665,1011.5,69,10.162215163445476,75,2122265,
